I recommend the garlic shrimp, okra (bindi), and anything with lamb.;food;positive
The food is inventive but still keeps traditional indian flavoring.;food;positive
The wait staff is friendly, and the food has gotten better and better!;food;positive
The wait staff is friendly, and the food has gotten better and better!;service;positive
If you were there when it first opened, give this restaurant a second chance.;anecdotes/miscellaneous;positive
All I can say is $2 pints during happy hour and the some of the cheapest oysters you'll find in the city, though the quality is some of the best.;food;positive
All I can say is $2 pints during happy hour and the some of the cheapest oysters you'll find in the city, though the quality is some of the best.;price;positive
Terrific menu full of unique rolls and special dishes.;food;positive
Over time, the food quality has decreased substantially, it is a lot less crowded than it used to, and the service must definitely be part of the reason.;food;negative
Over time, the food quality has decreased substantially, it is a lot less crowded than it used to, and the service must definitely be part of the reason.;service;negative
Killer Sushi!;food;positive
Anyhow, we were able to sit as long as we wanted and chat, which was nice.;ambience;positive
Heartland Brewery is a great way to start or finish your day.;anecdotes/miscellaneous;positive
Went inside and I started to get excited.;anecdotes/miscellaneous;positive
The menu looked good, except for offering the Chilean Sea Bass, but the server does not offer up the specials that were written on the board outside.;food;conflict
The menu looked good, except for offering the Chilean Sea Bass, but the server does not offer up the specials that were written on the board outside.;service;negative
Came looking for this place because I heard good things.;anecdotes/miscellaneous;neutral
Great idea and base for restaurant, but work on the details, people who think this was good need to go back to the shore towns and rethink what it should have tasted like.;anecdotes/miscellaneous;conflict
Whem asked, we had to ask more detailed questions so that we knew what the specials were.;service;negative
Went on a 3 day oyster binge, with Fish bringing up the closing, and I am so glad this was the place it O trip ended, because it was so great!;anecdotes/miscellaneous;positive
Service was devine, oysters where a sensual as they come, and the price can't be beat!!!;food;positive
Service was devine, oysters where a sensual as they come, and the price can't be beat!!!;service;positive
Service was devine, oysters where a sensual as they come, and the price can't be beat!!!;price;positive
It's just O.K. pizza.;food;neutral
However, it's not worth a special trip.;anecdotes/miscellaneous;negative
The food is a diamond in rough -- the food is delicious and homemade with the perfect balance of herbs and tomatoes.;food;positive
We were told that they were booked solid and no other table was available.;service;negative
It's one of our favorite places to eat in NY.;anecdotes/miscellaneous;positive
I would highly recommend it.;anecdotes/miscellaneous;positive
Such nice people working here - but I have to review the food.;food;neutral
Such nice people working here - but I have to review the food.;service;positive
I hate this.;anecdotes/miscellaneous;negative
Decor is minimalist and clean - nothing to distract or commend.;ambience;neutral
If I could rate the people this place would be off the charts - unfortunately - the pizza, sorry - not the best in NYC.;food;negative
If I could rate the people this place would be off the charts - unfortunately - the pizza, sorry - not the best in NYC.;service;positive
When family came in he gave them apps to test their palets, and then ordered for them.;service;neutral
We had a wonderful meal at Naples 45 a month ago on a visit to NYC.;food;positive
Great food and the prices are very reasonable.;food;positive
Great food and the prices are very reasonable.;price;positive
Dakshin is one of the few affordable and tasty Indian restaurant in the upper east side.;food;positive
Dakshin is one of the few affordable and tasty Indian restaurant in the upper east side.;price;positive
Although be warned their dinner menu to sit and take out prices are different.;price;neutral
Prices are higher to dine in and their chicken tikka marsala is quite good.;food;positive
Prices are higher to dine in and their chicken tikka marsala is quite good.;price;negative
Ambiance is barely romantic but management tries.;ambience;negative
Dahkin also offers prix fixe lunch and buffet.;food;neutral
Stay away from the latter since you won't go for seconds (hint hint).;food;negative
Service was very friendly.;service;positive
Service was very prompt but slightly rushed.;service;positive
Food was very good, but not what I would consider out of this world.;food;positive
I loved everythig about it-especially the shows and actors.;anecdotes/miscellaneous;positive
I loved everythig about it-especially the shows and actors.;ambience;positive
A one women show!;anecdotes/miscellaneous;neutral
Fantastic place.;anecdotes/miscellaneous;positive
Price no more than a Jersey deli but way better.;price;positive
A pleasant surprise.;anecdotes/miscellaneous;positive
Go there to relax and feel like your somewhere else.;anecdotes/miscellaneous;positive
This place started off a little iffy, but is now one of my favorite indian restaurants in NYC (and I'm indian, so I should know).;anecdotes/miscellaneous;conflict
On a recent Saturday night, I was with a group of 5 at the Bread Bar.;anecdotes/miscellaneous;neutral
